Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
25-10-2000,259454.1124,250915.4086,182295.014,259256.6821,507437.1025,195856.9846,207979.8194,809795.4767,73135.99326,91080.12211
26-10-2000,261425.9637,251442.331,183097.1121,261019.6275,516266.5081,191939.8449,207127.1022,807690.0085,72302.24294,89723.02829
27-10-2000,265059.7846,256244.8795,184085.8365,257495.8626,519983.627,197141.4147,208784.119,795816.9654,73654.29488,91670.018
30-10-2000,271156.1596,263496.6096,188687.9824,262362.5344,506048.0657,201439.0976,214755.3448,798443.1613,75274.68937,94511.78856
31-10-2000,270776.541,267633.5064,191914.5469,263175.8582,536259.1353,206736.9458,222529.4883,801796.6226,75598.37053,95844.40478
01-11-2000,270803.6186,265090.9881,189861.0613,271386.945,531218.2994,200204.0584,224176.2065,807649.738,76739.90593,95413.10496
02-11-2000,270966.1008,263898.0786,189614.2419,262186.9276,548429.7723,199583.4258,227942.3668,813222.5212,75880.41898,95852.00524
03-11-2000,268202.2466,258303.4394,188666.1707,261321.7107,554023.756,199703.1758,224295.2889,809644.3421,74856.03332,95746.56803
06-11-2000,270964.7297,265355.1233,189420.8354,263360.0201,549203.7493,196068.578,226852.2552,818145.6077,74975.80298,96761.48165
07-11-2000,270178.932,257819.0378,189098.82,264334.4521,549643.1123,196872.4592,227305.9597,814300.3233,74645.90945,96858.24314
08-11-2000,272799.6676,258025.293,188663.8927,268140.8682,516774.4542,196045.5949,228215.1835,822606.1866,74862.38258,95676.57257
09-11-2000,274627.4254,257896.2803,188399.7632,266371.1385,510211.4186,189909.3678,220821.0116,816272.119,75199.2633,95504.35474
10-11-2000,275725.9351,252738.3547,185517.2468,265145.8313,479853.8392,185788.3345,213268.933,814394.6931,75597.8194,94090.89029
13-11-2000,271727.9091,254204.2372,184979.2468,263926.1605,473039.9147,187404.693,215785.5064,779457.1608,75673.41722,92321.98155
14-11-2000,271755.0819,256898.8021,187661.4459,266512.6368,504828.197,189428.6637,220101.2165,792785.8782,74651.82609,93300.59456
15-11-2000,273603.0164,260341.246,189538.0604,270750.1878,508866.8225,189106.6349,223490.7753,804677.6664,75741.74275,92992.70259
16-11-2000,273794.5385,254848.0458,186789.7585,271751.9634,487189.0959,188028.7271,221881.6417,793975.4534,76658.21783,92909.00916
17-11-2000,274287.3687,253471.8663,187574.2755,269768.1741,488796.8199,181184.4815,222436.3458,789211.6007,78076.39486,91859.13736
20-11-2000,270584.4892,243789.241,185829.8347,270415.6177,466703.2037,177578.9103,219388.9678,781240.5635,78045.16431,89737.19129
21-11-2000,272722.1067,245105.7029,187576.6352,275012.6832,462642.8858,175483.4791,217392.5282,793818.5366,77982.72818,89710.27013
22-11-2000,272803.9233,240522.2263,185607.0805,275342.6985,444507.2847,174360.3849,215414.2562,785721.5875,77881.35063,87404.71619
24-11-2000,271167.0998,243600.9108,187815.8047,277022.2889,468066.1707,177568.6159,216362.079,789493.0511,77865.77436,88558.45844
27-11-2000,272604.2854,245330.4772,186876.7257,275193.9418,462121.7304,177852.7257,223610.2086,812783.0962,77530.95153,89072.0975
28-11-2000,274021.8277,240988.1278,185344.3366,274423.3988,437767.9152,175167.1496,221485.9116,812864.3745,78275.24866,89196.79843
29-11-2000,277940.3398,244506.5545,188105.9672,262046.9035,431814.2715,173730.7789,224032.9996,823350.3249,78267.42114,90561.50945
30-11-2000,278134.8981,237782.6242,185999.1804,256491.5091,411605.3636,172584.1558,220202.0353,807789.0038,77883.91078,90072.4773
01-12-2000,275993.2593,243536.9637,186668.7774,260518.4258,419014.2602,171393.3251,218990.9241,799145.6614,77969.58308,90612.91216
04-12-2000,278753.1919,243658.7322,190514.1542,264816.9799,417673.4145,170827.7272,224487.5963,804739.681,78796.06066,90250.46051
05-12-2000,278725.3166,247922.76,194572.1057,259838.4206,463784.5595,176072.1384,227675.3202,811901.8642,78339.04351,94176.35555
06-12-2000,277749.778,239295.048,190836.3213,256434.5373,446624.5308,177639.1804,225261.9618,794364.7839,77492.98184,93366.43889
07-12-2000,282249.3244,236567.0844,190225.645,260101.5512,436620.1413,174850.2453,225825.1167,797542.2431,77903.69464,93198.3793
08-12-2000,280922.7526,236164.9204,194087.2256,262598.5261,462468.0537,175549.6463,227112.3199,808628.0803,77927.06575,96012.97035
11-12-2000,275641.4048,233968.5866,194533.6263,261311.7933,478099.4739,178130.2261,222615.4959,814369.3396,77521.84501,97174.7273
12-12-2000,275917.0462,233758.0149,193327.5178,263480.6812,466338.2268,181496.8873,224596.7738,808831.6281,77777.66709,95522.75693
13-12-2000,280386.9024,232285.3394,191239.5806,264982.5211,445306.3728,185199.4238,222216.048,819427.3224,78283.22193,95083.35225
14-12-2000,280190.6316,229962.486,189690.54,257298.028,433372.162,182754.7914,221904.9456,810823.3356,77140.28689,93105.61852
15-12-2000,274250.5902,226260.09,186731.3676,256294.5657,416860.6826,179446.9297,218997.9908,804417.8312,77371.70775,91755.58705
18-12-2000,278227.2237,228816.829,190129.8784,265700.5762,408356.7247,176827.0045,221604.0669,814553.4959,78741.18698,93820.08776
19-12-2000,282651.0366,226620.1874,189920.7356,268649.8526,392104.1271,167950.2889,215798.0403,820907.0131,78890.79523,93013.23501
20-12-2000,281435.6371,219798.9198,185970.3843,261664.9565,360304.4824,158276.3523,214352.1935,811220.3104,79829.5957,90864.62928
21-12-2000,284925.439,229140.3739,187792.894,261926.6214,359367.6907,157247.556,219775.3039,798727.5176,79558.17507,92563.79785
22-12-2000,284782.9763,228636.2651,191436.0762,267034.1905,390345.1857,160864.2498,222632.3829,807513.5203,80433.315,94063.33137
26-12-2000,288371.2418,234397.8989,193484.4422,276407.0906,384880.3531,161588.1389,220539.6385,819787.7258,82910.6611,95107.43435
27-12-2000,291860.5338,236530.9198,197508.9186,276600.5756,392847.3764,163430.2437,228015.9322,828723.412,83200.84841,95582.97152
28-12-2000,293494.9528,241001.3542,200629.5595,278370.8193,393436.6474,163397.5576,231527.3776,841071.3909,83383.89028,96787.31696
29-12-2000,293553.6518,237964.7371,198944.2712,275754.1336,378761.4605,165243.95,232661.8617,835940.8554,83017.00116,95964.62477
02-01-2001,292672.9909,240225.4021,193930.8756,278897.7307,349255.9427,165904.9258,229567.459,816296.2453,80601.20643,92413.93365
03-01-2001,284244.0087,251371.8608,196878.6249,267407.1442,405206.7447,179890.7111,241665.6641,795154.1725,77457.75938,97385.80328
04-01-2001,277535.8501,261577.5583,195402.0352,259919.7441,402410.8182,185233.4652,237025.6833,756827.7414,72306.81838,96947.56717
05-01-2001,278423.9648,253939.4936,192549.1655,263246.7169,375851.7042,179602.3679,231242.2567,745248.277,72530.96952,94737.16264
08-01-2001,282099.1612,249470.1586,195148.5792,263852.1843,375475.8525,177536.9406,230224.7907,738615.5673,73742.23671,93837.15959
09-01-2001,285032.9924,252813.0587,192845.826,261240.0477,383435.9406,184460.8813,228083.7002,754348.0789,72967.94322,92711.11368
10-01-2001,285147.0056,251195.0551,194176.4622,261109.4277,396779.5113,190050.046,229201.3103,750802.6429,72880.38169,93888.54482
11-01-2001,279444.0655,255364.893,194021.121,263433.3016,416578.8089,194269.157,230141.0357,739615.6835,70183.80757,94789.87485
12-01-2001,279136.6771,254879.6997,192410.7457,263986.5115,411121.6265,195298.7836,232695.6012,748565.0333,71306.74849,93586.04344
16-01-2001,283295.8135,261455.596,194738.9157,264303.2953,407544.8684,195318.3134,236023.1483,759868.3653,70707.7718,95223.7992
17-01-2001,283437.4615,259599.2612,193882.0645,258039.3072,421401.3939,197056.6464,234583.4071,739883.8273,70757.26724,95052.39636
18-01-2001,282898.9303,262766.3722,194870.863,252672.0896,440954.4186,199086.3299,231838.7812,749428.3287,71089.8264,94596.14486
19-01-2001,279758.7522,258273.0673,192142.671,252823.6929,445760.8217,196577.8421,224489.4918,738636.5607,71601.67315,93754.23917
22-01-2001,280122.4385,261811.4083,192046.5996,255402.4946,439698.4745,191171.9515,232122.1346,752892.2464,72360.65088,94073.00358
23-01-2001,282083.2956,260685.6192,194024.6796,259565.5552,450778.8761,191535.1782,235789.6643,758011.9136,73250.68689,95813.35415
24-01-2001,282393.5872,261910.8416,194082.887,259902.9904,454610.4966,190903.1121,236827.1388,755434.6731,74100.39486,96187.02623
25-01-2001,284455.0604,264425.1857,193849.9875,265750.8077,437471.6808,186970.508,238792.8041,770543.3666,75441.612,96081.2205
26-01-2001,283231.9037,263949.2204,191426.8627,262189.7469,442065.1335,185269.0764,237765.995,771468.0186,74755.09333,95908.27431
29-01-2001,284733.0327,267565.3247,190986.5809,259594.0684,450729.6101,191142.1061,241142.2721,764601.9533,75196.14838,96531.67809
30-01-2001,287381.0499,271819.6134,195493.8642,261956.3744,451315.5586,193034.4129,240780.5587,765290.095,75331.50145,97545.26071
31-01-2001,287151.1451,269047.0533,197018.7164,266357.2415,440077.8012,190911.0344,247570.5705,764754.392,74502.85494,96647.84431
01-02-2001,288385.895,270634.4309,197984.1081,264546.0123,441750.0968,193450.1512,247446.7852,770260.6236,74055.83781,97314.71444
02-02-2001,288299.3793,270715.6213,196004.267,265604.1963,420899.4923,185441.3149,243339.1686,769336.3108,74381.68349,96935.18705
05-02-2001,291268.8629,274018.3518,197043.0896,270331.951,416353.7777,187054.6543,241489.7909,770028.7135,75400.71256,97739.7491
06-02-2001,291851.4006,277306.5721,196708.1163,272629.7726,420517.3155,187915.1057,241272.4501,772723.814,75792.79626,96605.96801
07-02-2001,294478.0632,270706.6756,196255.6877,273747.5547,408616.6755,184551.4254,244843.2823,769555.6464,76641.67558,96267.84712
08-02-2001,296038.7969,271058.5943,194509.0121,273911.8032,401098.1287,184256.1431,238085.6077,771325.6244,77622.68903,96277.47391
09-02-2001,295831.5698,264959.776,192952.94,278239.6097,383690.4699,179778.7188,235085.7291,772559.7454,78717.16894,95959.75824
12-02-2001,298257.3886,269119.6444,194226.4294,278017.018,384304.3746,183140.5808,241386.0266,786388.5648,78646.32349,97571.88218
13-02-2001,298108.26,271918.4887,193896.2444,276654.7346,377156.3133,181821.9687,243124.006,769088.0164,78591.27106,96966.93651
14-02-2001,292444.203,272054.448,193450.2831,275575.7811,389338.4622,176894.5933,241470.7628,762627.677,78457.6659,96045.75062
15-02-2001,291537.626,274584.5543,196951.7332,271359.4717,402887.4407,177354.5192,240746.3505,756602.9184,77892.77071,96516.37479
16-02-2001,294248.9259,269916.6169,193761.1151,274778.601,379963.1453,174020.2543,239590.768,749944.8127,78617.17348,96033.79292
20-02-2001,296720.6169,270402.4668,192850.4379,274613.7339,358495.2276,171984.2173,242226.2664,750319.7851,79057.42965,94141.9272
21-02-2001,291290.6296,267049.4762,190999.0737,272416.824,348457.3612,168475.7393,232488.7705,752570.7445,79318.31917,92419.12993
22-02-2001,287882.5292,263924.9974,190922.674,272117.1655,345425.7822,169874.0879,231000.8424,744668.7517,79461.09214,92289.74315
23-02-2001,284744.6097,266485.0698,189719.8612,269368.7821,345874.8357,170400.6976,231278.0434,743775.1492,78467.82849,91643.71495
26-02-2001,286282.2306,272480.9839,192243.1354,272089.4068,350474.971,175853.5199,237846.3398,760658.845,78977.86937,93742.35602
27-02-2001,287370.103,270709.8575,190974.3307,270293.6167,333792.3624,174991.8377,237846.3398,756855.5508,79120.02954,94229.81627
28-02-2001,287456.3141,265674.6542,189484.7309,266293.2712,325013.6232,171247.0123,234373.7833,760564.143,79104.20553,92533.67958
01-03-2001,287686.2791,266790.4877,188802.5859,268104.0655,333723.9883,167051.4605,229873.8066,753186.6708,79349.42857,92228.31844
02-03-2001,288060.2713,269698.504,190841.6538,274806.6671,321376.2008,168905.7317,230770.3145,754015.1762,79754.11066,92043.8618
05-03-2001,285122.0565,272665.1876,194696.6552,278406.6344,326678.9081,169159.0903,229754.9251,751602.3276,79881.71723,92237.15391
06-03-2001,283953.0561,274382.9783,195202.8665,279214.0137,339746.0644,171747.2244,232213.3028,741380.5359,79721.9538,92753.68197
07-03-2001,285940.7275,277373.7527,197135.3749,284156.1017,341478.7693,170321.7225,237438.1021,724847.75,80519.17334,94117.1611
08-03-2001,290172.6502,283531.45,198811.0256,288532.1057,332361.2862,170764.5589,240714.7479,727384.7171,81050.59988,94220.68997
09-03-2001,290752.9955,282057.0865,195570.4058,287839.6286,310026.6078,168356.7787,237850.2424,727457.4556,80629.13676,91997.08169
12-03-2001,283949.3754,277431.3503,189644.6225,280931.4775,290494.9315,162699.9909,228693.0081,699304.8521,79371.32223,87461.62556
13-03-2001,281706.1754,274518.3211,188791.2217,276998.4369,307053.1426,164750.0108,228281.3607,699724.435,78537.92334,89307.06586
14-03-2001,277114.3647,266172.9641,184486.7819,273868.3545,300543.616,158917.8604,223944.0148,686149.7809,76959.31108,86208.11068
15-03-2001,277834.8621,266199.5814,182807.9522,271513.0867,295614.7007,162318.7026,225444.4397,688139.6153,78036.74144,87820.20235
16-03-2001,277557.0272,261354.7491,178767.8964,267793.3574,285888.977,159948.8496,221048.2732,667495.4268,77396.84016,86388.73305
19-03-2001,276446.7991,269430.6108,182450.5151,270685.5256,297267.3583,163435.7345,223656.6428,678976.3482,77629.03068,87459.95334
20-03-2001,271111.3759,263557.0235,180717.2352,272038.9533,282255.3567,157306.8944,222829.1132,666007.8999,77318.51456,85658.2783
21-03-2001,266827.8161,257258.0106,176614.954,267523.1067,282340.0333,153720.2972,220623.105,642231.4179,76483.4746,83508.25551
22-03-2001,264693.1936,253141.8825,174212.9906,260353.4874,296372.333,152198.4663,215284.0258,638827.5914,73875.38812,81637.67059
23-03-2001,267657.7574,254508.8486,175815.7501,260275.3813,302714.7009,154405.3441,217975.0762,652051.3225,74000.97628,84576.62673
26-03-2001,269772.2537,261736.8999,178751.8731,262826.0801,298718.8668,158219.1561,222421.7677,665613.99,76665.01142,85769.15717
27-03-2001,274763.0403,259119.5309,181486.7768,266610.7756,306605.0449,165623.8126,226403.1174,678526.9014,77860.9856,88239.3089
28-03-2001,272427.5545,255025.4423,178582.9884,261171.9158,283977.5926,159031.9848,224093.8056,684565.7909,77884.3439,87145.14146
29-03-2001,270983.6885,257218.6611,176975.7415,258194.556,277616.4945,160654.1111,225326.3215,687988.6198,78577.51456,86831.41896
30-03-2001,273774.8205,256807.1113,178037.5959,266069.4899,279837.4265,160959.3539,227647.1826,695212.5003,79976.19432,88342.28565
02-04-2001,272542.8338,257654.5747,175812.126,259364.5388,270714.7264,158561.0595,226304.0642,673313.3066,80472.04672,88024.25342
03-04-2001,266247.0943,249512.6902,171750.8658,253321.345,251818.8385,151441.6679,220601.2018,657625.1065,80174.30015,85269.09429
04-04-2001,269575.183,254502.944,173159.2229,257881.1292,247487.5545,151123.6404,221439.4864,664990.5077,80013.95155,83921.8426
05-04-2001,271381.3367,259160.3479,179652.6938,265901.2324,274117.2153,158196.2268,226554.7385,685272.7182,80342.00875,87303.89285
06-04-2001,267907.6556,253873.4768,176454.8759,267230.7385,262083.4696,154795.0079,224696.9896,682531.6273,77931.74849,85453.05032
09-04-2001,267559.3756,260778.8353,178166.4882,271746.938,263393.8869,156544.1915,223573.5047,693452.1334,79498.17663,86213.58247
10-04-2001,268790.1488,264768.7515,182210.8674,276828.6057,281331.0106,161584.9145,227217.7528,694353.6211,81732.07539,88386.16475
11-04-2001,264059.4422,259367.469,180734.9594,270738.3764,289742.8078,160502.2956,224468.418,679286.1476,81225.33653,88465.7123
12-04-2001,266435.9771,263621.0955,183933.9682,272416.9544,299130.4748,162011.0171,223929.6938,694094.5856,81144.11119,89456.52828
16-04-2001,268114.5238,264491.0451,183602.887,279962.904,290784.7345,162480.8491,223033.975,697009.7828,81939.32348,89071.8652
17-04-2001,270849.2919,265866.3985,183456.0047,281390.7148,293547.1895,164268.1384,224706.7299,717013.9636,83602.69175,90007.11979
18-04-2001,271580.585,280861.2634,188079.0961,279899.344,322490.9424,167504.2207,235897.125,715006.3245,82775.0251,93607.40458
19-04-2001,272096.5881,280102.938,188981.8757,276204.6727,344162.3337,168894.5058,236298.1501,706211.7467,81318.18466,94300.09937
20-04-2001,270246.3313,278030.1762,187092.057,278828.6171,343026.598,166209.0831,234265.986,697595.9634,81106.75738,93027.04803
23-04-2001,271975.9079,276167.3741,185034.0443,286607.9355,324228.7405,162618.9669,234289.4126,694945.0987,82372.02279,91752.57747
24-04-2001,272003.1054,274593.22,183942.3435,285977.398,316966.0167,161740.8245,230283.0637,684173.4497,82981.57576,90991.03108
25-04-2001,278150.3756,274236.2488,186057.6804,290867.6115,322544.6186,165816.6933,233391.885,700867.2819,83247.1168,92283.10372
26-04-2001,277900.0403,275936.5136,188867.1514,293950.8082,317480.6681,167292.4619,236589.3538,707034.914,84479.17413,93252.07631
27-04-2001,279178.3805,279082.1898,191341.3111,294127.1787,324909.7157,168396.5921,242101.8858,718913.1005,84225.73661,94725.45912
30-04-2001,276302.8432,279138.0063,191513.5183,292774.1937,330400.6899,167403.0522,240431.3828,724951.9706,84284.69462,93711.89671
01-05-2001,281580.2275,276960.7298,193256.2913,291808.0388,339585.8291,171270.0627,245384.2693,726909.3409,84301.55156,94545.93259
02-05-2001,280341.2745,282915.3855,193352.9194,280048.1749,347973.5991,171766.7459,243936.5021,724292.4673,82430.05712,94961.93469
03-05-2001,279388.1141,278643.3632,191245.3726,278871.9725,334924.5891,168674.9445,241521.5307,715673.3869,81770.61666,94306.69734
04-05-2001,282573.1386,281513.3898,193234.3245,284170.54,342426.8999,169788.1991,243212.1814,727982.9692,82948.11354,95589.26842
07-05-2001,282149.2789,280274.7309,192519.3575,285534.5586,339310.8151,171095.5683,240463.8838,731331.6908,82408.9508,95264.26491
08-05-2001,281331.046,278537.0276,192577.1133,286705.2503,343552.2003,168255.3818,240175.3271,729795.8943,81930.97889,94702.20575
09-05-2001,280515.186,277311.4647,192885.2367,291292.5343,336303.2489,166152.1895,239334.7135,732423.1595,82840.41276,94569.62266
10-05-2001,282450.7408,279945.9236,194254.7218,289020.4525,331931.3066,165969.4221,244073.5408,724073.5355,83097.21803,94928.98723
11-05-2001,281038.4871,277034.486,193128.0445,287112.9175,327284.2683,164840.8301,244781.3541,721539.2781,83421.29718,94093.61214
14-05-2001,281488.1486,277588.555,193726.7414,292625.4856,322964.116,165549.6456,244854.7885,723126.6645,84288.87868,94761.67678
